بسم الله الرحمن الرحيم,بسم الله الرحمن الرحيم
إنما أوتيته عندي أولم يعلم الله أهلك قبله القرون أشد وأكثر جمعا يسأل ذنوبهم المجرمون,قال إنما أوتيته على علم عندي أولم يعلم أن الله قد أهلك من قبله من القرون من هو أشد منه قوة وأكثر جمعا ولا يسأل عن ذنوبهم المجرمون
فخرج قومه زينته يريدون الحياة الدنيا يا لنا أوتي قارون إنه لذو حظ عظيم,فخرج على قومه في زينته قال الذين يريدون الحياة الدنيا يا ليت لنا مثل ما أوتي قارون إنه لذو حظ عظيم
أوتوا العلم ويلكم ثواب الله خير لمن آمن وعمل صالحا يلقاها إلا الصابرون,وقال الذين أوتوا العلم ويلكم ثواب الله خير لمن آمن وعمل صالحا ولا يلقاها إلا الصابرون
فخسفنا وبداره الأرض فما فئة ينصرونه الله وما المنتصرين,فخسفنا به وبداره الأرض فما كان له من فئة ينصرونه من دون الله وما كان من المنتصرين
وأصبح تمنوا مكانه بالأمس يقولون ويكأن الله يبسط الرزق لمن يشاء عباده ويقدر الله علينا لخسف بنا ويكأنه يفلح الكافرون,وأصبح الذين تمنوا مكانه بالأمس يقولون ويكأن الله يبسط الرزق لمن يشاء من عباده ويقدر لولا أن من الله علينا لخسف بنا ويكأنه لا يفلح الكافرون
الدار الآخرة نجعلها للذين يريدون علوا الأرض فسادا والعاقبة للمتقين,تلك الدار الآخرة نجعلها للذين لا يريدون علوا في الأرض ولا فسادا والعاقبة للمتقين
جاء بالحسنة فله خير جاء بالسيئة فلا يجزى عملوا السيئات إلا كانوا يعملون,من جاء بالحسنة فله خير منها ومن جاء بالسيئة فلا يجزى الذين عملوا السيئات إلا ما كانوا يعملون
فرض القرآن لرادك معاد قل ربي جاء بالهدى ضلال مبين,إن الذي فرض عليك القرآن لرادك إلى معاد قل ربي أعلم من جاء بالهدى ومن هو في ضلال مبين
وما كنت ترجو يلقى إليك الكتاب إلا رحمة ربك فلا تكونن ظهيرا للكافرين,وما كنت ترجو أن يلقى إليك الكتاب إلا رحمة من ربك فلا تكونن ظهيرا للكافرين
يصدنك آيات الله أنزلت إليك وادع ربك تكونن المشركين,ولا يصدنك عن آيات الله بعد إذ أنزلت إليك وادع إلى ربك ولا تكونن من المشركين
تدع الله إلها آخر إله إلا شيء هالك إلا وجهه الحكم وإليه ترجعون,ولا تدع مع الله إلها آخر لا إله إلا هو كل شيء هالك إلا وجهه له الحكم وإليه ترجعون
بسم الله الرحمن الرحيم الم,بسم الله الرحمن الرحيم الم
أحسب الناس يتركوا يقولوا آمنا وهم يفتنون,أحسب الناس أن يتركوا أن يقولوا آمنا وهم لا يفتنون
ولقد فتنا قبلهم فليعلمن الله صدقوا وليعلمن الكاذبين,ولقد فتنا الذين من قبلهم فليعلمن الله الذين صدقوا وليعلمن الكاذبين
يعملون السيئات يسبقونا يحكمون,أم حسب الذين يعملون السيئات أن يسبقونا ساء ما يحكمون
يرجو الله الله لآت السميع العليم,من كان يرجو لقاء الله فإن أجل الله لآت وهو السميع العليم
جاهد فإنما يجاهد لنفسه الله لغني العالمين,ومن جاهد فإنما يجاهد لنفسه إن الله لغني عن العالمين
والذين آمنوا وعملوا الصالحات لنكفرن عنهم سيئاتهم ولنجزينهم أحسن كانوا يعملون,والذين آمنوا وعملوا الصالحات لنكفرن عنهم سيئاتهم ولنجزينهم أحسن الذي كانوا يعملون
ووصينا الإنسان بوالديه حسنا وإن جاهداك لتشرك بي لك فلا تطعهما مرجعكم فأنبئكم بما كنتم تعملون,ووصينا الإنسان بوالديه حسنا وإن جاهداك لتشرك بي ما ليس لك به علم فلا تطعهما إلي مرجعكم فأنبئكم بما كنتم تعملون
والذين آمنوا وعملوا الصالحات لندخلنهم الصالحين,والذين آمنوا وعملوا الصالحات لندخلنهم في الصالحين
الناس يقول آمنا بالله فإذا أوذي الله فتنة الناس كعذاب الله ولئن جاء نصر ربك ليقولن إنا كنا معكم أوليس الله بأعلم بما صدور العالمين,ومن الناس من يقول آمنا بالله فإذا أوذي في الله جعل فتنة الناس كعذاب الله ولئن جاء نصر من ربك ليقولن إنا كنا معكم أوليس الله بأعلم بما في صدور العالمين
وليعلمن الله آمنوا وليعلمن المنافقين,وليعلمن الله الذين آمنوا وليعلمن المنافقين
كفروا للذين آمنوا اتبعوا سبيلنا ولنحمل خطاياكم وما بحاملين خطاياهم شيء إنهم لكاذبون,وقال الذين كفروا للذين آمنوا اتبعوا سبيلنا ولنحمل خطاياكم وما هم بحاملين من خطاياهم من شيء إنهم لكاذبون
وليحملن أثقالهم وأثقالا أثقالهم وليسألن القيامة عما كانوا يفترون,وليحملن أثقالهم وأثقالا مع أثقالهم وليسألن يوم القيامة عما كانوا يفترون
ولقد أرسلنا نوحا قومه فلبث فيهم إلا فأخذهم الطوفان وهم ظالمون,ولقد أرسلنا نوحا إلى قومه فلبث فيهم ألف سنة إلا خمسين عاما فأخذهم الطوفان وهم ظالمون
فأنجيناه وأصحاب السفينة وجعلناها آية للعالمين,فأنجيناه وأصحاب السفينة وجعلناها آية للعالمين
وإبراهيم لقومه اعبدوا الله واتقوه ذلكم خير لكم كنتم تعلمون,وإبراهيم إذ قال لقومه اعبدوا الله واتقوه ذلكم خير لكم إن كنتم تعلمون
إنما تعبدون الله أوثانا وتخلقون إفكا تعبدون الله يملكون لكم رزقا فابتغوا الله الرزق واعبدوه واشكروا إليه ترجعون,إنما تعبدون من دون الله أوثانا وتخلقون إفكا إن الذين تعبدون من دون الله لا يملكون لكم رزقا فابتغوا عند الله الرزق واعبدوه واشكروا له إليه ترجعون
وإن تكذبوا كذب أمم قبلكم وما الرسول إلا البلاغ المبين,وإن تكذبوا فقد كذب أمم من قبلكم وما على الرسول إلا البلاغ المبين
أولم يروا يبدئ الله الخلق يعيده الله يسير,أولم يروا كيف يبدئ الله الخلق ثم يعيده إن ذلك على الله يسير
قل سيروا الأرض فانظروا بدأ الخلق الله ينشئ النشأة الآخرة الله شيء قدير,قل سيروا في الأرض فانظروا كيف بدأ الخلق ثم الله ينشئ النشأة الآخرة إن الله على كل شيء قدير
يعذب يشاء ويرحم يشاء وإليه تقلبون,يعذب من يشاء ويرحم من يشاء وإليه تقلبون
وما بمعجزين الأرض السماء وما لكم الله ولي نصير,وما أنتم بمعجزين في الأرض ولا في السماء وما لكم من دون الله من ولي ولا نصير
